Title	URL	Authors	Published	PDF Language	PDF URL	Submitted	Posted	Text ID	Discipline	Section	Paragraph	Text Paragraph	Text Paragraph ChatGPT	Section Code	Paragraph Code	EL2AP Filename	AI-EL2AP Filename	Type/Token	Word Length	Word Count	Factor 1 Score	Factor 2 Score	Factor 3 Score	Factor 4 Score	Factor 5 Score
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 4	Rhizomes short to long-creeping, glabrous or with catenate hairs. Leaves large, to 4 m long; laminae 2-4-pinnate; veins free; indument formed by catenate hairs, acicular hairs, or absent; sori marginal, discrete, at the tip of single veins; inner and outer indusia fused into purse- or cup-shaped or hemi-globose indusia (Smith et al. 2006).	Rhizomes are short to long-creeping and may be glabrous or bear catenate hairs. Leaves are large, reaching up to 4 m in length, with laminae that are 2- to 4-pinnate and possess free veins. The indumentum consists of catenate hairs, acicular hairs, or may be absent. Sori are marginal, discrete, and located at the tips of single veins. The inner and outer indusia are fused, forming purse-shaped, cup-shaped, or hemi-globose structures (Smith et al. 2006).	s21	p4	t000000_s21_p4_el2ap.txt	t000000_s21_p4_ai-el2ap.txt	11.5	4.6	56	-23.46	-5.73	10.52	-6.61	2.13
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 5	Dennstaedtia is polyphyletic in current circumscription (Schwartsburd et al. 2020), with about 70 species. In Brazil occur six species (Schwartsburd & Pena 2020), but there are probably about eight to ten species (pers. obs.).	Dennstaedtia, as currently circumscribed, is polyphyletic (Schwartsburd et al. 2020) and comprises approximately 70 species. In Brazil, six species have been recorded (Schwartsburd & Pena 2020); however, field observations suggest that the actual number may range from eight to ten species.	s21	p5	t000000_s21_p5_el2ap.txt	t000000_s21_p5_ai-el2ap.txt	7.0	5.1	33	-18.65	-5.73	1.36	-6.61	-3.63
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 6	Plants terrestrial. Rhizomes long-creeping, with brownish catenate hairs. Leaves 1-3.5 m long; stipes 0.5-2.5 m long, proximally brown, lighter brown above, with acicular hairs or glabrescent; laminae 0.5-2 m long, proximally 3-pinnate-pinnatifid to 4-pinnate; rachises light brown, pilose, with brownish catenate hairs, without proliferous buds; basal pinnae 25-100 cm × 12-35 cm, subequilateral; pinnules sessile, lanceolate to oblong, margins dentate; costae abaxially and adaxially pilose, with light brown to reddish catenate hairs; costules abaxially and adaxially pilose, with light brown to reddish catenate hairs; veins free, abaxially and adaxially hirsute, with erect, light brown to reddish acicular hairs; laminar tissue between the veins abaxially and adaxially with catenate and acicular hairs; sori oblong or rounded, born at the tip of single veins, in sinuses of segments; indusia purse-shaped, commonly with acicular and catenate hairs.	Plants terrestrial. Rhizomes long-creeping, bearing brownish catenate hairs. Leaves 1–3.5 m long; stipes 0.5–2.5 m long, brown at the base and lighter brown distally, with acicular hairs or becoming glabrescent; laminae 0.5–2 m long, proximally 3-pinnate-pinnatifid to 4-pinnate; rachises light brown, pilose, with brownish catenate hairs, lacking proliferous buds; basal pinnae 25–100 cm × 12–35 cm, subequilateral; pinnules sessile, lanceolate to oblong, with dentate margins; costae pilose on both abaxial and adaxial surfaces, with light brown to reddish catenate hairs; costules similarly pilose on both surfaces, with light brown to reddish catenate hairs; veins free, hirsute on both surfaces, with erect, light brown to reddish acicular hairs; laminar tissue between veins on both surfaces with catenate and acicular hairs; sori oblong or rounded, borne at the tips of single veins, located in the sinuses of segments; indusia purse-shaped, typically bearing acicular and catenate hairs.	s21	p6	t000000_s21_p6_el2ap.txt	t000000_s21_p6_ai-el2ap.txt	19.3	5.4	142	-30.28	-5.73	13.39	-6.61	5.18
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 7	Dennstaedtia cicutaria is recognized by veins and laminar tissue between the veins densely with catenate and acicular hairs, indusia purse-shaped with acicular and catenate hairs.	Dennstaedtia cicutaria is characterized by the presence of catenate and acicular hairs densely distributed on the veins and the laminar tissue between the veins, as well as by purse-shaped indusia that also bear acicular and catenate hairs.	s21	p7	t000000_s21_p7_el2ap.txt	t000000_s21_p7_ai-el2ap.txt	4.5	5.6	25	-33.46	-5.73	4.26	-6.61	27.14
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 8	Rhizomes long-creeping, with setose hairs. Leaves large, to 4.5 m long; laminae 3-5-pinnate; veins free; indument formed by catenate hairs, acicular hairs, arachnoid hairs, and/or minute gnarled hairs; sori marginal, linear, continuous along the laminar margins, born on comissural veins; inner indusia vestigial; outer indusia linear (Smith et al. 2006).	Rhizomes are long-creeping and bear setose hairs. Leaves are large, reaching up to 4.5 m in length, with laminae that are 3- to 5-pinnate and possess free veins. The indument consists of catenate, acicular, arachnoid, and/or minute gnarled hairs. Sori are marginal, linear, and continuous along the laminar margins, borne on commissural veins. The inner indusia are vestigial, while the outer indusia are linear (Smith et al. 2006).	s21	p8	t000000_s21_p8_el2ap.txt	t000000_s21_p8_ai-el2ap.txt	11.0	5.3	52	-26.84	-5.73	3.89	-6.61	2.58
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 9	Two species plus two species with hybrid origin are currently recognized (Thomson 2012, Zhou et al. 2014, Schwartsburd et al. 2018, 2020). In addition, a total of ca. 20 morpho-taxa are also recognized as infra-specific entities, such as subspecies, varieties, forms, or combinations of more than one rank (e.g., Tryon 1941, Page 1976, Thomson 2012, Schwartsburd et al. 2018). In Brazil, the following taxa are currently recognized: Pteridium caudatum (L.) Maxon, P. esculentum subsp. arachnoideum, P. esculentum subsp. campestre (Schrad.) Schwartsb. & J. Prado, P. esculentum subsp. gryphus Schwartsb., P. esculentum var. harpianum Schwartsb. & A. Yañez, and P. esculentum var. paedomorficum Schwartsb. & J. Prado (Schwartsburd 2020). The most common taxon in southeastern Brazil is P. esculentum subsp. arachnoideum, which invades crops and is toxic for cattle, horses, and human ingestion (Schwartsburd et al. 2018).	Currently, two species and two hybrid-origin species are recognized within the group (Thomson 2012; Zhou et al. 2014; Schwartsburd et al. 2018, 2020). Additionally, approximately 20 morpho-taxa are identified as infraspecific entities, including subspecies, varieties, forms, or combinations of these ranks (e.g., Tryon 1941; Page 1976; Thomson 2012; Schwartsburd et al. 2018). In Brazil, the recognized taxa are Pteridium caudatum (L.) Maxon, P. esculentum subsp. arachnoideum, P. esculentum subsp. campestre (Schrad.) Schwartsb. & J. Prado, P. esculentum subsp. gryphus Schwartsb., P. esculentum var. harpianum Schwartsb. & A. Yañez, and P. esculentum var. paedomorficum Schwartsb. & J. Prado (Schwartsburd 2020). Among these, P. esculentum subsp. arachnoideum is the most prevalent taxon in southeastern Brazil, where it is known to invade agricultural fields and exhibits toxicity to cattle, horses, and humans upon ingestion (Schwartsburd et al. 2018).	s21	p9	t000000_s21_p9_el2ap.txt	t000000_s21_p9_ai-el2ap.txt	22.5	5.2	138	-21.46	-5.73	5.19	2.09	-0.33
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 10	Plants terrestrial, ticket-forming. Rhizomes long-creeping, with ciliform hairs. Leaves 1.5- 4.5m long; stipes 0.75-2.5 m long, proximally dark brown, stramineous above, glabrous; laminae 0.75-2.5m m long, proximally 3-4-pinnate-pinnatifid; rachises stramineous, glabrous; basal pinnae 60-100 × 25-70cm, equilateral; pinnae and pinnules distally with free lobes between the segments; compound distal segments inequilateral, irregularly dissected, caudate at apex; simple distal segments linear, up to 3(-4) cm long; costae abaxially with reddish catenate hairs, adaxially glabrous; costules abaxially with reddish catenate hairs, adaxially glabrous; veins abaxially lanose, with lax, arachnoid hairs, adaxially glabrous; laminar tissue between the veins abaxially and adaxially glabrous; sori marginal, linear, along segment margins, born at the tip of multiple veins; inner indusia vestigial; outer indusia linear.	Plants terrestrial, forming dense thickets. Rhizomes long-creeping, bearing filiform hairs. Leaves 1.5–4.5 m long; stipes 0.75–2.5 m long, dark brown proximally and stramineous distally, glabrous throughout. Laminae 0.75–2.5 m long, proximally 3–4-pinnate-pinnatifid; rachises stramineous and glabrous. Basal pinnae 60–100 × 25–70 cm, equilateral; pinnae and pinnules distally with free lobes between segments. Compound distal segments inequilateral, irregularly dissected, and caudate at the apex; simple distal segments linear, up to 3(–4) cm long. Costae abaxially with reddish, catenate hairs and adaxially glabrous; costules abaxially with reddish, catenate hairs and adaxially glabrous. Veins abaxially lanose, with loose, arachnoid hairs, and adaxially glabrous. Laminar tissue between veins glabrous on both surfaces. Sori marginal, linear, located along segment margins and borne at the tips of multiple veins; inner indusia vestigial; outer indusia linear.	s21	p10	t000000_s21_p10_el2ap.txt	t000000_s21_p10_ai-el2ap.txt	20.5	5.9	125	-29.88	-5.73	1.66	-6.61	6.37
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 11	Pteridium esculentum subsp. arachnoideum is recognized by the pinnae and pinnules distally with free lobes between the segments, veins abaxially with arachnoid hairs, and glabrous laminar tissue between the veins. The outer indusia is always present, even in sterile leaves.	Pteridium esculentum subsp. arachnoideum is characterized by pinnae and pinnules that possess free lobes between the distal segments, abaxial veins covered with arachnoid hairs, and glabrous laminar tissue between the veins. The outer indusium is consistently present, including in sterile leaves.	s21	p11	t000000_s21_p11_el2ap.txt	t000000_s21_p11_ai-el2ap.txt	8.0	5.6	39	-28.3	-5.73	-3.07	-6.61	16.1
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 12	Rhizomes short to long-creeping, protostelic with internal phloem, or rarely solenostelic, bearing basally attached, nonclathrate scales or hairs. Leaves monomorphic; laminae simple to 3- pinnate or rarely more dissected; veins usually free, occasionally anastomosing and then without included veinlets; indument generally absent or formed by 2-celled glandular hairs. Sori marginal or submarginal, extrorse, elongate to linear, protected by outer (not modified) and inner (modified) indusia; spores tetrahedral and trilete, or rarely bilateral and monolete (Smith et al. 2006).	Rhizomes are short to long-creeping, protostelic with internal phloem, or rarely solenostelic, and bear basally attached, nonclathrate scales or hairs. Leaves are monomorphic, with laminae ranging from simple to 3-pinnate, and rarely more dissected. Veins are usually free, but may occasionally anastomose, in which case included veinlets are absent. Indument is generally absent or consists of 2-celled glandular hairs. Sori are marginal or submarginal, extrorse, and elongate to linear, and are protected by both outer (not modified) and inner (modified) indusia. Spores are typically tetrahedral and trilete, but may rarely be bilateral and monolete (Smith et al. 2006).	s21	p12	t000000_s21_p12_el2ap.txt	t000000_s21_p12_ai-el2ap.txt	15.8	6.0	78	-20.3	-4.46	3.03	-6.61	0.51
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 13	Rhizomes short-creeping, with primitive scales. Leaves small to medium-sized, ca. 20 cm to 1 m long; laminae simple to 3-pinnate; indument absent or formed by 2-celled glandular hairs; veins generally free; sori marginal or submarginal, elongate, born on comissural veins; inner indusia modified, elongate; outer indusia not modified (Smith et al. 2006).	Rhizomes are short-creeping and bear primitive scales. Leaves are small to medium-sized, approximately 20 cm to 1 m in length, with laminae ranging from simple to 3-pinnate. Indument is either absent or consists of two-celled glandular hairs. Veins are generally free. Sori are marginal or submarginal, elongate, and borne on commissural veins. The inner indusia are modified and elongate, whereas the outer indusia are unmodified (Smith et al. 2006).	s21	p13	t000000_s21_p13_el2ap.txt	t000000_s21_p13_ai-el2ap.txt	12.0	5.0	55	-26.57	-5.13	12.99	-6.61	-0.87
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 14	About 180 species, with 34 spp. occurring in Brazil (Kramer 1957, PPG I 2016, Pena et al. 2020).	Approximately 180 species are recognized, of which 34 occur in Brazil (Kramer 1957; PPG I 2016; Pena et al. 2020).	s21	p14	t000000_s21_p14_el2ap.txt	t000000_s21_p14_ai-el2ap.txt	5.0	3.3	21	-15.67	-5.73	0.97	-6.61	-3.63
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 15	Plants terrestrial. Rhizomes short-creeping, with dark brown, lanceolate scales. Leaves 30-50 cm long; stipes 15-25 cm long, dark brown proximally, stramineous above, quadrangular, proximally with dark brown, acuminate scales and sparse 2-celled glandular hairs; laminae 15-25 cm long, 2- pinnate; rachises not winged, stramineous, with sparse 2-celled glandular hairs; basal pinnae 10-15cm × 2.5-3.5cm equilateral; pinnules petiolulate, dimidiate, 1.5-2 cm long; costae abaxially and adaxially with sparse 2-celled glandular hairs or glabrescent; veins abaxially and adaxially glabrous; laminar tissue between the veins abaxially and adaxially glabrous; sori continuous, born at the tip of multiple veins; inner indusia membranaceous to papyraceous, the margins entire, wavy, glabrous.	Plants terrestrial. Rhizomes short-creeping, bearing dark brown, lanceolate scales. Leaves 30–50 cm long; stipes 15–25 cm long, dark brown proximally and stramineous distally, quadrangular in cross-section, with dark brown, acuminate scales and sparse, two-celled glandular hairs near the base; laminae 15–25 cm long, bipinnate; rachises not winged, stramineous, with sparse two-celled glandular hairs; basal pinnae 10–15 × 2.5–3.5 cm, equilateral; pinnules petiolulate, dimidiate, 1.5–2 cm long; costae on both abaxial and adaxial surfaces with sparse two-celled glandular hairs or becoming glabrescent; veins glabrous on both surfaces; laminar tissue between veins glabrous on both surfaces; sori continuous, located at the tips of multiple veins; inner indusia membranaceous to papyraceous, with entire, wavy, glabrous margins.	s21	p15	t000000_s21_p15_el2ap.txt	t000000_s21_p15_ai-el2ap.txt	17.5	5.7	112	-27.48	-5.73	10.05	-6.61	1.95
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 16	All Lindsaea spp. from Viçosa are similar in having 2-pinnate laminae and dimidiate pinnules. Lindsaea lancea var. lancea differs from the other two by having continuous sori; L. quadrangularis subsp. quadrangularis differs from the other two by having reddish-brown, winged rachises; and L. stricta var. stricta differs from the other two by having petioles that are terete abaxially. In addition, pinnule lenghts are different between the three taxa: 1.5-2 cm in L. lancea var. lancea, 1.2-1.5 cm in L. quadrangularis subsp. quadrangularis, and to 1 cm in L. stricta var. stricta.	All Lindsaea species from Viçosa share the characteristics of having 2-pinnate laminae and dimidiate pinnules. Lindsaea lancea var. lancea is distinguished from the other two taxa by the presence of continuous sori, while L. quadrangularis subsp. quadrangularis is characterized by reddish-brown, winged rachises. In contrast, L. stricta var. stricta can be identified by its petioles, which are terete on the abaxial surface. Additionally, pinnule length varies among the three taxa: L. lancea var. lancea has pinnules measuring 1.5–2 cm, L. quadrangularis subsp. quadrangularis has pinnules measuring 1.2–1.5 cm, and L. stricta var. stricta has pinnules up to 1 cm in length.	s21	p16	t000000_s21_p16_el2ap.txt	t000000_s21_p16_ai-el2ap.txt	12.5	4.9	95	-23.04	-5.73	4.76	-6.61	-3.63
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 17	Plants terrestrial. Rhizomes short-creeping, with light brown, lanceolate scales. Leaves 40-75 cm long; stipes 25-40 cm long, entirely reddish-brown, quadrangular, proximally with light brown, acuminate scales and sparse 2-celled glandular hairs; laminae 20-40 cm long, 2-pinnate; rachises winged, reddish-brown, with sparse 2-celled glandular hairs; basal pinnae 10-18 × 2-3 cm; pinnules short-petiolulate, dimidiate, 1.2-1.5 cm long; costae abaxially and adaxially with sparse 2-celled glandular hairs; veins abaxially and adaxially glabrous; laminar tissue between the veins abaxially with sparse 2-celled glandular hairs, adaxially glabrous; sori interrupted, born at the tip of multiple veins; indusia membranaceous, the margin dentate, glabrous.	Plants terrestrial. Rhizomes short-creeping, bearing light brown, lanceolate scales. Leaves 40–75 cm long; stipes 25–40 cm long, entirely reddish-brown, quadrangular, with light brown, acuminate scales and sparse two-celled glandular hairs proximally; laminae 20–40 cm long, 2-pinnate; rachises winged, reddish-brown, with sparse two-celled glandular hairs; basal pinnae 10–18 × 2–3 cm; pinnules short-petiolulate, dimidiate, 1.2–1.5 cm long; costae with sparse two-celled glandular hairs on both abaxial and adaxial surfaces; veins glabrous on both surfaces; laminar tissue between veins with sparse two-celled glandular hairs abaxially and glabrous adaxially; sori interrupted, located at the tips of multiple veins; indusia membranaceous, with dentate, glabrous margins.	s21	p17	t000000_s21_p17_el2ap.txt	t000000_s21_p17_ai-el2ap.txt	15.5	5.4	111	-24.33	-5.73	7.31	-6.61	-3.63
(Fern flora of Viçosa, Minas Gerais State, Brazil: Dennstaedtiaceae, Lindsaeaceae and Saccolomataceae	https://preprints.scielo.org/index.php/scielo/preprint/view/5125	Nelson Túlio Lage Pena, Pedro Bond Schwartsburd	Submitted 11/22/2022 - Posted 11/23/2022	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/5125/9947	2022-11-22	2022-11-23	t000000	Biological Sciences	Results, Discussion, Conclusion	Paragraph 18	Plants terrestrial. Rhizomes short-creeping, with dark brown, lanceolate scales. Leaves 35-80 cm long; stipes 15-50 cm long, dark brown proximally, stramineous above, abaxially terete, adaxially flattened, proximally with dark brown, acuminate scales; laminae 20-35cm long, 2-pinnate or rarely 1- or 3-pinnate; rachises not winged, stramineous, with sparse 2-celled glandular hairs or glabrescent; basal pinnae 12-25 cm × 1-2 cm; pinnules short-petiolate, dimidiate or flabellate, to 1 cm long; costae abaxially and adaxially with sparse 2-celled glandular hairs or glabrescent; veins abaxially and adaxially with sparse 2-celled glandular hairs or glabrous; laminar tissue between the veins abaxially and adaxially with sparse 2-celled glandular hairs or glabrous; sori interrupted, born at the tip of multiple veins; inner indusia membranaceous, the margins dentate, glabrous.	Plants terrestrial. Rhizomes short-creeping, bearing dark brown, lanceolate scales. Leaves 35–80 cm in length; stipes 15–50 cm long, dark brown proximally and stramineous distally, abaxially terete and adaxially flattened, with dark brown, acuminate scales near the base; laminae 20–35 cm long, typically 2-pinnate, occasionally 1- or 3-pinnate; rachises not winged, stramineous, with sparse 2-celled glandular hairs or becoming glabrescent; basal pinnae 12–25 cm × 1–2 cm; pinnules short-petiolate, dimidiate or flabellate, up to 1 cm long; costae on both abaxial and adaxial surfaces with sparse 2-celled glandular hairs or glabrescent; veins on both surfaces with sparse 2-celled glandular hairs or glabrous; laminar tissue between veins on both surfaces with sparse 2-celled glandular hairs or glabrous; sori interrupted, located at the tips of multiple veins; inner indusia membranaceous, with dentate, glabrous margins.	s21	p18	t000000_s21_p18_el2ap.txt	t000000_s21_p18_ai-el2ap.txt	18.0	5.4	131	-26.26	-5.48	8.49	-6.61	1.14
